Business Name,Phone,Street Address,Locality,Category,Rating
Rennick Real Estate Investment,(409) 763-1010,N/A,N/A,Real Estate Investing,N/A
Lhm Investments,(409) 333-2574,N/A,N/A,Real Estate Investing,N/A
Eight Estate Investments,(281) 967-7684,N/A,N/A,Real Estate Investing,N/A
We Buy Houston Houses Fast Cash,(281) 683-2229,N/A,N/A,Real Estate Investing,N/A
Coastal Palm Investments,(832) 453-5753,N/A,N/A,Real Estate Investing,N/A
Blue Valley Apt,(409) 740-4310,N/A,N/A,ApartmentsReal Estate Rental Service,N/A
"Tradewinds Appraisals, LLC",(409) 750-3180,N/A,N/A,Real Estate AppraisersAppraisers,N/A
Dean Appraisal Services,(409) 763-8685,N/A,N/A,AppraisersReal Estate Appraisers,N/A
Galveston Midtown Development Corp,(409) 762-8020,N/A,N/A,Real Estate Rental ServiceOffice Buildings & Parks,N/A
Graber Family Partnership,(409) 740-1234,N/A,N/A,Real Estate Rental Service,N/A
W B Travis Apartments,(409) 744-4317,N/A,N/A,ApartmentsReal Estate Rental Service,N/A
Galveston First Realty,(409) 539-2322,N/A,N/A,Commercial Real Estate,N/A
Broadwater Apartments,(409) 744-6400,N/A,N/A,ApartmentsReal Estate Rental Service,N/A
Residence at West Beach Apartments,(409) 744-9100,N/A,N/A,ApartmentsReal Estate Rental Service,N/A
Somerset Apartments,(409) 744-7272,N/A,N/A,ApartmentsReal Estate Rental Service,N/A
Beacon Place,(409) 741-9398,N/A,N/A,Real Estate Rental ServiceApartments,N/A
Starr Company,(409) 316-9807,N/A,N/A,Real Estate Rental ServiceOffice Buildings & Parks,N/A
Leopold Bill & Associates,(409) 762-1902,N/A,N/A,Commercial Real Estate,N/A
Autumn Place,(409) 539-5942,N/A,N/A,Real Estate Rental Service,N/A
Galveston Bay Properties,(409) 939-5563,N/A,N/A,Real Estate Rental Service,N/A
Antigua Apartments,(409) 744-5576,N/A,N/A,ApartmentsReal Estate Rental Service,N/A
Church Street Apartments,(409) 539-5441,N/A,N/A,ApartmentsReal Estate Rental Service,N/A
The Palms at Cove View,(409) 744-0075,N/A,N/A,ApartmentsCondominiumsReal Estate Rental Service,N/A
Ebbtide Apartments,(409) 682-3806,N/A,N/A,ApartmentsReal Estate Rental ServiceCondominiums,N/A
Beachin Rides & Rentals,(409) 443-5321,N/A,N/A,Real Estate Rental Service,N/A
Cottage By The Gulf,(409) 770-9332,N/A,N/A,Real Estate Rental ServiceVacation Homes Rentals & Sales,N/A
Weldon King & Associates,(281) 996-9023,N/A,N/A,Real Estate Appraisers,N/A
Valhalla Ventures,(832) 628-5044,N/A,N/A,Real Estate Consultants,N/A
Blue Den,(281) 957-9780,N/A,N/A,Real Estate Rental ServiceOffice Buildings & Parks,N/A
Jvm Technology,(281) 559-2207,N/A,N/A,Real Estate Rental ServiceOffice Buildings & Parks,N/A
Murray Richard & Assoc Rltrs,(281) 559-2205,N/A,N/A,Commercial Real Estate,N/A
Morgan Pyle,(832) 340-7626,N/A,N/A,Real Estate Rental ServiceOffice Buildings & Parks,N/A
Church Village Apartments,(281) 337-3579,N/A,N/A,ApartmentsReal Estate Rental Service,N/A
Bay Ridge Apartments,(281) 334-1591,N/A,N/A,ApartmentsReal Estate Rental Service,N/A
Properties Almost Home,(281) 549-6142,N/A,N/A,Commercial Real Estate,N/A
Bayou Village,(281) 337-6405,N/A,N/A,ApartmentsReal Estate Rental Service,N/A
Wells Fargo Home Mortgage,(281) 554-8627,N/A,N/A,MortgagesLoansReal Estate Loans,N/A
Dickinson Arms Apartments,(281) 337-3621,N/A,N/A,ApartmentsReal Estate Rental ServiceApartment Finder & Rental Service,N/A
Hank Gregory Builders Inc,(409) 765-6450,N/A,N/A,Home BuildersReal Estate DevelopersGeneral Contractors,N/A
Soar Vacational Rental,(409) 877-4415,N/A,N/A,Vacation Homes Rentals & SalesCottagesRental Service Stores & Yards,N/A
Coastal Waves Vacations,(409) 502-2719,N/A,N/A,Vacation Homes Rentals & SalesReal Estate Management,N/A
Carr Construction Services,(409) 974-4673,N/A,N/A,General ContractorsReal Estate Developers,N/A
Traton Homes,(409) 497-2771,N/A,N/A,Real Estate Developers,N/A
Evia,(409) 744-5555,N/A,N/A,Real Estate Developers,N/A
GPM Inc,(409) 762-6032,N/A,N/A,Real Estate Management,N/A
Terra Cotta Homes,(409) 497-4707,N/A,N/A,Home BuildersReal Estate Developers,N/A
Galveston County Apartment Assoc,(409) 762-8339,N/A,N/A,Real Estate Management,N/A
Jamail and Smith Construction,(409) 497-2483,N/A,N/A,Building Contractors-Commercial & IndustrialReal Estate Developers,N/A
Seaside Construction & Remodeling,(409) 256-4888,N/A,N/A,General ContractorsHome ImprovementsReal Estate Developers,N/A
Porter Vacation Rental Management - Texas,(409) 770-3872,N/A,N/A,Vacation Homes Rentals & SalesReal Estate Management,N/A
DSW Homes,(409) 744-3400,N/A,N/A,Home BuildersBuilding ContractorsReal Estate Developers,N/A
View Grand Builder,(409) 316-9194,N/A,N/A,Real Estate Developers,N/A
Moore & Shelton,(409) 762-3209,N/A,N/A,Real Estate Management,N/A
Spectrum Organization,(409) 632-2094,N/A,N/A,Real Estate Management,N/A
Vaughn Construction,(409) 220-3514,N/A,N/A,Building Contractors-Commercial & IndustrialReal Estate Developers,N/A
Lee Deforke Jr,(409) 739-1299,N/A,N/A,Real Estate Buyer Brokers,N/A
Gehan Homes at Lago Mar Premier,(409) 316-9558,N/A,N/A,Home BuildersReal Estate Developers,N/A
Empire Model Homes,(409) 316-9691,N/A,N/A,Real Estate Developers,N/A
Highland Homes Limited,(409) 316-4212,N/A,N/A,Real Estate Developers,N/A
Tricoast Homes,(409) 316-4368,N/A,N/A,Real Estate Developers,N/A
Galveston County Apartment Assoc,(409) 762-8339,N/A,N/A,Real Estate Management,N/A
Liberty Home Builders,(409) 927-5762,N/A,N/A,Real Estate Developers,N/A
Jt Vaughn Construction,(409) 770-0747,N/A,N/A,General ContractorsReal Estate DevelopersBuilding Contractors-Commercial & Industrial,N/A
Deem Realty,(409) 737-4400,N/A,N/A,Home BuildersReal Estate Developers,N/A
Breton Woods Builders Inc,(409) 974-4621,N/A,N/A,General ContractorsReal Estate Developers,N/A
Wagner Construction,(409) 744-4173,N/A,N/A,Building Contractors-Commercial & IndustrialReal Estate Developers,N/A
Colina Homes,(409) 316-4408,N/A,N/A,Real Estate Developers,N/A
Egret Bay Builders,(409) 632-2311,N/A,N/A,Real Estate Developers,N/A
Diamond Beach Homeowner Association,(409) 744-8200,N/A,N/A,Association ManagementAssociationsReal Estate Management,N/A
Kahala Development,(409) 737-2200,N/A,N/A,Real Estate Developers,N/A
DFW Texas Builders Inc,(409) 443-5385,N/A,N/A,General ContractorsBuilding Contractors-Commercial & IndustrialReal Estate Developers,N/A
Purple Sage Construction,(409) 737-3005,N/A,N/A,General ContractorsInsulation ContractorsReal Estate Developers,N/A
Bilmar Homes,(409) 925-1215,N/A,N/A,Home BuildersReal Estate Developers,N/A
Bay Point Builders,(409) 497-2660,N/A,N/A,Home BuildersBuilding Contractors-Commercial & IndustrialReal Estate Developers,N/A
Santa Fe Plaza Apartments,(409) 925-8475,N/A,N/A,Apartment Finder & Rental ServiceReal Estate ManagementApartments,N/A
Moran Arias Construction,(409) 440-8082,N/A,N/A,General ContractorsReal Estate DevelopersBuilding Contractors-Commercial & Industrial,N/A
D Wagner Construction,(409) 925-3702,N/A,N/A,General ContractorsReal Estate DevelopersBuilding Contractors-Commercial & Industrial,N/A
Boherty Construction,(409) 316-9732,N/A,N/A,General ContractorsReal Estate DevelopersBuilding Contractors-Commercial & Industrial,N/A
Sand N Sea Rentals & Sales,(409) 737-2556,N/A,N/A,Rental Service Stores & YardsReal Estate Buyer Brokers,N/A
Migliore Construction Inc,(409) 737-3986,N/A,N/A,Home BuildersReal Estate Developers,N/A
Jamail & Smith Construction,(409) 497-4760,N/A,N/A,General ContractorsReal Estate DevelopersBuilding Contractors-Commercial & Industrial,N/A
Banyon Bay,(832) 738-1888,N/A,N/A,Real Estate ManagementApartment Finder & Rental Service,N/A
Colina Homes,(281) 967-7099,N/A,N/A,Real Estate Developers,N/A
Green Eco Builders,(281) 559-1970,N/A,N/A,General ContractorsBuilding Contractors-Commercial & IndustrialReal Estate Developers,N/A
Jones-Rund Ltd,(281) 559-1888,N/A,N/A,Real Estate Management,N/A
Jardina Homes,(281) 559-4663,N/A,N/A,Home BuildersReal Estate Developers,N/A
Putnam Builders,(281) 339-0838,N/A,N/A,Home BuildersArchitects & Builders ServicesReal Estate Developers,N/A
Courtyard Apartments,(281) 337-8845,N/A,N/A,Apartment Finder & Rental ServiceReal Estate ManagementApartments,N/A
Cameo Place,(281) 337-4088,N/A,N/A,Real Estate Developers,N/A
Royce Homes,(281) 337-4890,N/A,N/A,Home BuildersReal Estate Developers,N/A
Gehan Homes Coastal Point,(281) 549-4573,N/A,N/A,Real Estate Developers,N/A
Bayway Homes,(281) 534-0600,N/A,N/A,Home BuildersReal Estate Developers,N/A
R G Reeder Builder,(281) 337-1008,N/A,N/A,General ContractorsReal Estate DevelopersBuilding Contractors,N/A
Co CBM Builders,(281) 678-8382,N/A,N/A,Home BuildersBuilding Contractors-Commercial & IndustrialReal Estate Developers,N/A
Kee Construction,(281) 967-7779,N/A,N/A,General ContractorsReal Estate DevelopersHome Builders,N/A
Taylor Woodrow Homes,(281) 334-1752,N/A,N/A,Home BuildersReal Estate Developers,N/A
Gehan Homes at Hidden Lakes Premier,(281) 534-2351,N/A,N/A,Home BuildersReal Estate Developers,N/A
Dynamic Construction Texas,(281) 678-8031,N/A,N/A,General ContractorsReal Estate Developers,N/A
Professional Construction Inc,(281) 337-5191,N/A,N/A,General ContractorsReal Estate Developers,N/A
Gehan Homes LTD,(281) 334-1585,N/A,N/A,Home BuildersReal Estate Developers,N/A
Rncm Property Managment,(281) 957-9516,N/A,N/A,Real Estate Management,N/A
Gehan Homes,(281) 334-7977,N/A,N/A,Real Estate Developers,N/A
Brighton Homes,(281) 337-4305,N/A,N/A,Home BuildersReal Estate Developers,N/A
Gehan Homes at Hidden Lakes Classic,(281) 334-2939,N/A,N/A,Home BuildersReal Estate Developers,N/A
D.R. Horton,(281) 316-2523,N/A,N/A,Home BuildersReal Estate Developers,N/A
Newport Pacific,(281) 334-6426,N/A,N/A,Real Estate Management,N/A
Melrose Custom Homes Inc,(281) 538-1717,N/A,N/A,Home BuildersReal Estate Developers,N/A
Newport Pacific,(281) 339-7717,N/A,N/A,Real Estate Management,N/A
Altair Construction,(281) 957-9235,N/A,N/A,General ContractorsReal Estate DevelopersBuilding Contractors-Commercial & Industrial,N/A
Brighton Homes,(832) 738-1326,N/A,N/A,Real Estate Developers,N/A
Wilshire Homes,(281) 338-5522,N/A,N/A,Home BuildersReal Estate Developers,N/A
Lancaster Homes,(281) 334-7300,N/A,N/A,Home BuildersReal Estate Developers,N/A
D.R. Horton,(281) 338-1518,N/A,N/A,Home BuildersReal Estate Developers,N/A
Westin Homes Westin Homes,(281) 724-9338,N/A,N/A,Real Estate Developers,N/A
Trophy Homes,(281) 337-5194,N/A,N/A,Home BuildersReal Estate Developers,N/A
Solid Rock Construction 11,(281) 957-9316,N/A,N/A,Real Estate Developers,N/A
Island Real Estate Professionals,(409) 939-4144,N/A,N/A,Real Estate InvestingReal Estate Buyer Brokers,N/A
Oleanders on Broadway,(409) 515-4010,N/A,N/A,Real Estate Rental Service,N/A
K. Hovnanian Homes Centennial Oaks,(888) 691-5163,N/A,N/A,Home BuildersReal Estate Developers,N/A
Keith Downs Custom Homes,(409) 350-9004,N/A,N/A,Home BuildersGeneral ContractorsReal Estate Developers,N/A
Spicer Larry General Contractor,(409) 762-1081,N/A,N/A,General ContractorsReal Estate DevelopersBuilding Contractors,N/A
Clark Homes,(409) 941-0222,N/A,N/A,Home BuildersReal Estate Developers,N/A
Higginbotham Construction Inc,(409) 945-4087,N/A,N/A,General ContractorsReal Estate Developers,N/A
Charles Michael Custom Homes,(409) 684-1001,N/A,N/A,Home BuildersReal Estate Developers,N/A
Walz Family Builders,(409) 515-8126,N/A,N/A,Home BuildersReal Estate Developers,N/A
Mohagany Builders Inc,(409) 945-5121,N/A,N/A,General ContractorsReal Estate DevelopersBuilding Contractors,N/A
Mainland Builders Inc,(409) 943-4242,N/A,N/A,General ContractorsReal Estate DevelopersBuilding Contractors,N/A
Kwt,(409) 684-1275,N/A,N/A,Home BuildersReal Estate DevelopersConcrete Contractors,N/A
Reynolds Construction,(409) 939-8033,N/A,N/A,Construction ConsultantsBuilding ContractorsSports Instruction,N/A
Seaside Village,(409) 763-5890,N/A,N/A,ApartmentsReal Estate Rental ServiceApartment Finder & Rental Service,N/A
Amoco Federal Credit Union,(409) 925-9100,N/A,N/A,Credit UnionsBanksMortgages,N/A
PNC Mortgage,(281) 326-1507,N/A,N/A,MortgagesReal Estate Loans,N/A
"Edmonson & Associates, Inc., Realtors",(281) 326-5544,N/A,N/A,Real Estate AgentsReal Estate ManagementReal Estate Buyer Brokers,
Third Coast Home Buyers,(832) 930-1624,N/A,N/A,Real Estate AgentsReal Estate ManagementReal Estate Consultants,N/A
Real Estate Connections International,(281) 338-8088,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Phyllis Foster Real Estate Services,(281) 334-7653,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,
Delva Real Estate Services,(281) 335-8261,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,
Re/Max,(281) 334-3344,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
"Kristina Jones-Castillo, Better Homes & Gardens Real Estate, Realtor, Notary",(832) 858-3861,N/A,N/A,Real Estate Agents,N/A
Better Homes & Gardens Gary Greene,(281) 486-1900,N/A,N/A,Real Estate AgentsReal Estate DevelopersReal Estate Buyer Brokers,N/A
Re/Max Southeast,(281) 487-3363,N/A,N/A,Real Estate AgentsCommercial Real EstateReal Estate Buyer Brokers,N/A
Kim Oldfield-Realtor,(713) 857-7824,N/A,N/A,Real Estate AgentsReal Estate Consultants,N/A
Phillip Himes - eXp Realty,(832) 338-4561,N/A,N/A,Real Estate AgentsReal Estate Consultants,N/A
Lennar Homes - The Trails at Bay Colony: Brookstone,(281) 421-2006,N/A,N/A,Real Estate AgentsReal Estate Developers,N/A
"Jason Lane Wright, Realtor",(505) 450-7026,N/A,N/A,Real Estate Agents,N/A
Marly Freeman Realty,(281) 617-6857,N/A,N/A,Real Estate Agents,N/A
THE Realty Partnership,(281) 224-7800,N/A,N/A,Real Estate Agents,N/A
Re/Max,(281) 338-3000,N/A,N/A,Real Estate AgentsReal Estate ManagementReal Estate Buyer Brokers,N/A
RE/MAX Crossroads Realty II,(281) 900-1189,N/A,N/A,Real Estate AgentsReal Estate Buyer BrokersReal Estate Consultants,N/A
Remax,(281) 554-7653,N/A,N/A,Real Estate AgentsReal Estate Buyer BrokersReal Estate Consultants,N/A
Re/Max,(281) 957-9876,N/A,N/A,Real Estate AgentsReal Estate Buyer BrokersReal Estate Consultants,N/A
Re/Max,(281) 474-1111,N/A,N/A,Real Estate AgentsReal Estate Buyer BrokersReal Estate Consultants,N/A
Parissos Wholesale Homes,(281) 724-1019,N/A,N/A,Real Estate AgentsReal Estate ManagementReal Estate Developers,N/A
Trammell Crow Company,(281) 334-2279,N/A,N/A,Real Estate AgentsReal Estate Buyer BrokersCommercial Real Estate,N/A
Clear Lake Realty Inc,(281) 338-1000,N/A,N/A,Real Estate AgentsReal Estate Buyer BrokersCommercial Real Estate,N/A
Realty Executives International,(281) 488-0345,N/A,N/A,Real Estate AgentsReal Estate Buyer BrokersReal Estate Consultants,N/A
CB Richard Ellis Inc,(832) 864-2454,N/A,N/A,Real Estate AgentsReal Estate Buyer BrokersCommercial Real Estate,N/A
Prudential Real Estate,(281) 333-5300,N/A,N/A,Real Estate AgentsReal Estate Buyer BrokersCommercial Real Estate,N/A
Keller Williams Realty,(281) 336-7413,N/A,N/A,Real Estate AgentsReal Estate Buyer BrokersReal Estate Consultants,N/A
Prudential Real Estate,(713) 248-3255,N/A,N/A,Real Estate AgentsReal Estate Buyer BrokersCommercial Real Estate,N/A
Harbour Classic Builders,(281) 538-7967,N/A,N/A,Real Estate AgentsReal Estate DevelopersReal Estate Buyer Brokers,N/A
Txbuyers.com,(832) 900-7716,N/A,N/A,Real Estate AgentsReal Estate Consultants,N/A
Kompass Realty,(281) 538-9992,N/A,N/A,Real Estate AgentsCommercial Real Estate,N/A
Innovative Realty Group,(281) 326-4663,N/A,N/A,Real Estate AgentsReal Estate ConsultantsApartment Finder & Rental Service,N/A
Griffin Partners Nassau Bay,(281) 333-3223,N/A,N/A,Real Estate AgentsCommercial Real Estate,N/A
R Nelson Real Estate,(409) 927-1764,N/A,N/A,Real Estate AgentsReal Estate Management,N/A
Clear Lake Today,(281) 549-4380,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Lennar,(832) 738-1064,N/A,N/A,Real Estate AgentsReal Estate Developers,N/A
Newbirth Properties,(281) 399-5712,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Lennar,(281) 337-5683,N/A,N/A,Real Estate AgentsReal Estate Developers,N/A
Boardwalk Real Estate,(281) 724-3788,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Corporation Commercial Houston,(281) 535-5333,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Ranchland Network,(281) 334-4114,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Kimberly Harding Realty,(281) 724-1783,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Logos Real Estate,(281) 942-9761,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Anchor Real Estate,(281) 942-9312,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
New Home Locators,(832) 373-2755,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Houston's Select Realty,(281) 532-1200,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Southern Cross Properties Inc,(281) 549-4808,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Logos Real Estate,(281) 942-9214,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Guaranteed Real Estate Solutions,(281) 549-6860,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Buon Properties,(281) 984-7174,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Troy Chase Realty Group,(281) 549-4733,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Freeman Realty,(281) 532-6346,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Phyllis Foster Real Estate Service,(281) 334-7653,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Frances Mack Realtor,(877) 740-1782,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Sedona Real Estate Services,(281) 545-5070,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
VP Real Estate,(281) 338-6717,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Pace Realtors,(281) 479-9100,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Westdale Real Estate,(281) 326-0170,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Jlw Real Estate LTD,(281) 333-9606,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Stall Dorothy & Associates,(281) 333-1000,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Clw Real Estate LP,(281) 333-3280,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
Top Properties,(281) 335-8677,N/A,N/A,Real Estate AgentsReal Estate Buyer Brokers,N/A
